订单ID,订单日期,邮寄方式,国家,地区,省/自治区,细分,类别,子类别,制造商,产品名称,数量,销售额,利润
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,家具,书架,宜家,"宜家 书库, 传统",2,"2,035",68 
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,家具,椅子,Novimex,"Novimex 凳子, 黑色",4,"1,815",-635 
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,家具,椅子,Office Star,"Office Star 凳子, 每套两件",2,987,-526 
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,家具,椅子,Office Star,"Office Star 沙滩椅, 可调",5,811,-230 
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,技术,配件,Enermax,"Enermax 路由器, 耐用",1,724,-459 
A1002257,2015/5/14,标准级,中国,西南,四川,消费者,技术,配件,贝尔金,"贝尔金 键盘, 回收",5,"1,144",76 
A1002254,2015/5/14,标准级,中国,华东,山东,消费者,办公用品,美术,Sanford,"Sanford 画布, 金属",2,483,111 
A1002254,2015/5/14,标准级,中国,华东,山东,消费者,技术,复印机,佳能,"佳能 墨水, 红色",3,"2,035",793 
A1002261,2015/5/15,二级,中国,中南,广西,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 外皮和封条, 每套 50 个",1,100,6 
A1002266,2015/5/15,二级,中国,中南,广东,消费者,技术,配件,Enermax,"Enermax 闪存驱动器, 实惠",2,233,12 
A1002263,2015/5/15,二级,中国,华东,浙江,消费者,办公用品,标签,Novimex,"Novimex 运输标签, 耐用",3,159,71 
A1002263,2015/5/15,二级,中国,华东,浙江,消费者,办公用品,系固件,Accos,"Accos 夹子, 每包 12 个",4,211,-4 
A1002263,2015/5/15,二级,中国,华东,浙江,消费者,办公用品,装订机,Cardinal,"Cardinal 装订机, 透明",3,112,18 
A1002265,2015/5/15,标准级,中国,西北,陕西,消费者,办公用品,用品,Elite,"Elite 大剪刀, 工业",3,408,-177 
A1002265,2015/5/15,标准级,中国,西北,陕西,消费者,技术,复印机,佳能,"佳能 墨水, 每套两件",3,"1,236",-83 
A1002265,2015/5/15,标准级,中国,西北,陕西,消费者,技术,电话,三星,"三星 音频基座, 混合尺寸",3,"1,425",23 
A1002264,2015/5/15,标准级,中国,东北,黑龙江,消费者,办公用品,器具,KitchenAid,"KitchenAid 炉灶, 红色",5,"7,982",-2395 
A1002260,2015/5/15,标准级,中国,华东,江苏,消费者,办公用品,装订机,Acco,"Acco 装订机盖, 回收",8,511,250 
A1002262,2015/5/15,标准级,中国,华东,江西,消费者,技术,电话,苹果,"苹果 充电器, 蓝色",5,"14,845",3117 
A1002267,2015/5/16,标准级,中国,西南,云南,消费者,技术,设备,柯尼卡,"柯尼卡 喷墨打印机, 红色",7,"10,146",4565 
A1002267,2015/5/16,标准级,中国,西南,云南,消费者,技术,设备,爱普生,"爱普生 电话, 耐用",3,"1,135",556 
A1002268,2015/5/16,标准级,中国,华东,福建,消费者,办公用品,信封,Kraft,"Kraft 邮寄品, 每套 50 个",1,176,16 
A1002268,2015/5/16,标准级,中国,华东,福建,消费者,办公用品,收纳具,Rogers,"Rogers 盘, 金属",2,567,244 
A1002268,2015/5/16,标准级,中国,华东,福建,消费者,办公用品,装订机,Acco,"Acco 订书机, 透明",3,425,-57 
A1002268,2015/5/16,标准级,中国,华东,福建,消费者,技术,配件,SanDisk,"SanDisk 鼠标, 可编程",3,334,-173 
A1002269,2015/5/17,当日,中国,东北,黑龙江,消费者,家具,椅子,Hon,"Hon 椅垫, 每套两件",4,971,270 
A1002269,2015/5/17,当日,中国,东北,黑龙江,消费者,技术,配件,罗技,"罗技 路由器, 耐用",2,"2,310",462 
A1002272,2015/5/17,一级,中国,中南,河南,消费者,办公用品,收纳具,Smead,"Smead 搁板, 工业",3,692,41 
A1002272,2015/5/17,一级,中国,中南,河南,消费者,技术,电话,三星,"三星 耳机, 蓝色",3,"1,025",102 
A1002273,2015/5/17,一级,中国,华东,福建,小型企业,技术,复印机,佳能,"佳能 无线传真机, 数字化",5,"8,827",617 
A1002274,2015/5/17,标准级,中国,东北,辽宁,消费者,办公用品,系固件,Stockwell,"Stockwell 按钉, 金属",3,203,97 
A1002274,2015/5/17,标准级,中国,东北,辽宁,消费者,办公用品,美术,Sanford,"Sanford 钢笔, 蓝色",2,104,3 
A1002270,2015/5/17,标准级,中国,华东,江苏,消费者,家具,书架,Safco,"Safco 古典书架, 金属",6,"7,352",-3063 
A1002274,2015/5/17,标准级,中国,东北,辽宁,消费者,家具,用具,Eldon,"Eldon 闹钟, 一包多件",3,792,214 
A1002270,2015/5/17,标准级,中国,华东,江苏,消费者,技术,配件,Memorex,"Memorex 键区, 可编程",4,523,-26 
A1002275,2015/5/17,标准级,中国,西北,甘肃,消费者,办公用品,用品,Elite,"Elite 美工刀, 蓝色",2,326,39 
A1002271,2015/5/17,标准级,中国,华北,天津,公司,办公用品,纸张,Eaton,"Eaton 计划信息表, 优质",3,288,63 
A1002276,2015/5/18,标准级,中国,华东,山东,公司,办公用品,用品,Kleencut,"Kleencut 美工刀, 钢",2,318,76 
A1002276,2015/5/18,标准级,中国,华东,山东,公司,家具,书架,Bush,"Bush 柜, 白色",2,"1,362",395 
A1002278,2015/5/20,当日,中国,中南,广东,公司,技术,复印机,惠普,"惠普 无线传真机, 彩色",5,"8,439",253 
A1002279,2015/5/20,二级,中国,华北,河北,消费者,办公用品,纸张,施乐,"施乐 备忘录便条, 每包 12 个",6,495,247 
A1002277,2015/5/20,二级,中国,华东,山东,消费者,办公用品,装订机,Cardinal,"Cardinal 打孔机, 回收",4,544,109 
A1002277,2015/5/20,二级,中国,华东,山东,消费者,家具,书架,Bush,"Bush 书架, 传统",1,576,265 
A1002285,2015/5/21,当日,中国,中南,广东,公司,办公用品,收纳具,Tenex,"Tenex 锁柜, 单宽度",1,953,400 
A1002285,2015/5/21,当日,中国,中南,广东,公司,办公用品,装订机,Ibico,"Ibico 打孔机, 实惠",2,284,54 
A1002284,2015/5/21,一级,中国,中南,河南,公司,办公用品,装订机,Wilson Jones,"Wilson Jones 标签, 透明",3,83,9 
A1002280,2015/5/21,二级,中国,中南,广东,小型企业,办公用品,标签,Smead,"Smead 合法证物标签, 白色",3,155,9 
A1002280,2015/5/21,二级,中国,中南,广东,小型企业,办公用品,用品,Acme,"Acme 美工刀, 工业",7,"1,288",206 
A1002280,2015/5/21,二级,中国,中南,广东,小型企业,家具,用具,Eldon,"Eldon 门挡, 黑色",11,"2,575",745 
A1002280,2015/5/21,二级,中国,中南,广东,小型企业,家具,用具,Tenex,"Tenex 门挡, 一包多件",1,205,70 
A1002281,2015/5/21,二级,中国,中南,海南,小型企业,办公用品,系固件,Stockwell,"Stockwell 按钉, 混合尺寸",9,496,154 
A1002281,2015/5/21,二级,中国,中南,海南,小型企业,办公用品,纸张,Eaton,"Eaton 羊皮纸, 优质",2,126,60 
A1002282,2015/5/21,标准级,中国,东北,吉林,消费者,办公用品,标签,Novimex,"Novimex 圆形标签, 可调",1,19,9 
A1002286,2015/5/21,标准级,中国,中南,河南,公司,家具,用具,Tenex,"Tenex 闹钟, 一包多件",4,939,150 
A1002283,2015/5/21,标准级,中国,华东,浙江,消费者,办公用品,系固件,Advantus,"Advantus 回形针, 金属",2,131,38 
A1002283,2015/5/21,标准级,中国,华东,浙江,消费者,家具,用具,Deflect-O,"Deflect-O 框架, 耐用",2,999,100 
A1002288,2015/5/22,二级,中国,华东,浙江,消费者,办公用品,系固件,Stockwell,"Stockwell 图钉, 整包",1,38,-13 
A1002288,2015/5/22,二级,中国,华东,浙江,消费者,技术,复印机,Brother,"Brother 复印机, 每套两件",5,"3,672",-62 
A1002290,2015/5/22,标准级,中国,华北,山西,小型企业,办公用品,装订机,Ibico,"Ibico 孔加固材料, 回收",2,69,23 
A1002291,2015/5/22,标准级,中国,华东,山东,消费者,办公用品,器具,Hamilton Beach,"Hamilton Beach 炉灶, 黑色",5,"12,641",3539 
A1002291,2015/5/22,标准级,中国,华东,山东,消费者,办公用品,器具,Hamilton Beach,"Hamilton Beach 烤面包机, 银色",5,"1,359",217 
A1002291,2015/5/22,标准级,中国,华东,山东,消费者,办公用品,收纳具,Rogers,"Rogers 文件夹, 蓝色",1,143,69 
A1002292,2015/5/22,标准级,中国,华北,河北,小型企业,技术,设备,松下,"松下 喷墨打印机, 耐用",2,"2,914",116 
A1002293,2015/5/22,标准级,中国,华北,河北,小型企业,办公用品,纸张,Enermax,"Enermax 计划信息表, 优质",2,210,0 
A1002287,2015/5/22,标准级,中国,东北,吉林,消费者,办公用品,器具,Breville,"Breville 烤面包机, 白色",7,"2,445",954 
A1002289,2015/5/22,标准级,中国,东北,吉林,公司,家具,书架,Dania,"Dania 搁架, 传统",5,"3,952",1343 
A1002293,2015/5/22,标准级,中国,华北,河北,小型企业,家具,书架,Sauder,"Sauder 柜, 黑色",1,470,-165 
A1002287,2015/5/22,标准级,中国,东北,吉林,消费者,家具,用具,Deflect-O,"Deflect-O 相框, 优质",5,"1,179",566 
A1002287,2015/5/22,标准级,中国,东北,吉林,消费者,家具,用具,Tenex,"Tenex 门挡, 优质",3,595,149 
A1002297,2015/5/23,当日,中国,东北,黑龙江,消费者,办公用品,纸张,Green Bar,"Green Bar 信纸, 每包 12 个",7,"1,716",823 
A1002297,2015/5/23,当日,中国,东北,黑龙江,消费者,家具,椅子,Harbour Creations,"Harbour Creations 椅垫, 可调",8,"2,781",1279 
A1002294,2015/5/23,一级,中国,东北,辽宁,消费者,办公用品,信封,Kraft,"Kraft 邮寄品, 银色",1,187,41 
A1002295,2015/5/23,一级,中国,中南,湖北,公司,办公用品,用品,Acme,"Acme 修剪器, 工业",5,"1,078",312 
A1002295,2015/5/23,一级,中国,中南,湖北,公司,办公用品,纸张,Enermax,"Enermax 信纸, 优质",4,879,264 
A1002295,2015/5/23,一级,中国,中南,湖北,公司,办公用品,纸张,Green Bar,"Green Bar 备忘录便条, 优质",5,396,169 
A1002295,2015/5/23,一级,中国,中南,湖北,公司,办公用品,装订机,Avery,"Avery 订书机, 回收",2,459,41 
A1002295,2015/5/23,一级,中国,中南,湖北,公司,技术,复印机,Brother,"Brother 无线传真机, 红色",1,"1,759",317 
A1002296,2015/5/23,标准级,中国,东北,黑龙江,消费者,办公用品,用品,Elite,"Elite 修剪器, 锯齿状",5,895,18 
A1002296,2015/5/23,标准级,中国,东北,黑龙江,消费者,办公用品,用品,Fiskars,"Fiskars 剪刀, 钢",3,316,38 
A1002296,2015/5/23,标准级,中国,东北,黑龙江,消费者,办公用品,美术,Boston,"Boston 荧光笔, 混合尺寸",5,412,-41 
A1002298,2015/5/23,标准级,中国,中南,湖南,消费者,家具,椅子,Safco,"SAFCO 椅垫, 红色",1,251,31 
A1002299,2015/5/23,标准级,中国,东北,吉林,公司,办公用品,系固件,OIC,"OIC 订书钉, 混合尺寸",4,98,-46 
A1002300,2015/5/24,一级,中国,华东,福建,消费者,家具,书架,Safco,"Safco 柜, 传统",3,"2,364",1087 
A1002300,2015/5/24,一级,中国,华东,福建,消费者,技术,设备,松下,"松下 喷墨打印机, 白色",6,"8,694",2869 
A1002302,2015/5/24,一级,中国,华北,河北,公司,技术,电话,思科,"思科 信号增强器, 蓝色",6,"2,551",85 
A1002302,2015/5/24,一级,中国,华北,河北,公司,技术,配件,Memorex,"Memorex 记忆卡, 实惠",7,"2,004",-1270 
A1002304,2015/5/24,二级,中国,华东,山东,小型企业,办公用品,收纳具,Eldon,"Eldon 文件车, 蓝色",7,"4,178",1252 
A1002304,2015/5/24,二级,中国,华东,山东,小型企业,办公用品,收纳具,Fellowes,"Fellowes 文件夹, 单宽度",4,493,172 
A1002304,2015/5/24,二级,中国,华东,山东,小型企业,办公用品,装订机,Cardinal,"Cardinal 装订机盖, 透明",5,267,90 
A1002304,2015/5/24,二级,中国,华东,山东,小型企业,办公用品,装订机,Ibico,"Ibico 装订机盖, 透明",4,245,41 
A1002305,2015/5/24,标准级,中国,中南,广东,小型企业,办公用品,美术,Binney & Smith,"Binney & Smith 记号笔, 金属",4,379,38 
A1002309,2015/5/24,标准级,中国,东北,黑龙江,消费者,家具,用具,Tenex,"Tenex 灯泡, 一包多件",4,213,-64 
A1002304,2015/5/24,二级,中国,华东,山东,小型企业,技术,复印机,Brother,"Brother 传真复印机, 每套两件",7,"6,255",1563 
A1002306,2015/5/24,二级,中国,华东,安徽,小型企业,办公用品,系固件,Advantus,"Advantus 图钉, 每包 12 个",3,109,-22 
A1002301,2015/5/24,二级,中国,华东,江西,小型企业,办公用品,纸张,Green Bar,"Green Bar 笔记本, 回收",6,832,83 
A1002301,2015/5/24,二级,中国,华东,江西,小型企业,办公用品,美术,Boston,"Boston 荧光笔, 蓝色",9,793,301 
A1002308,2015/5/24,标准级,中国,东北,黑龙江,小型企业,办公用品,标签,Novimex,"Novimex 可去除的标签, 红色",3,136,57 
A1002308,2015/5/24,标准级,中国,东北,黑龙江,小型企业,办公用品,装订机,Ibico,"Ibico 打孔机, 透明",5,419,-43 
A1002306,2015/5/24,二级,中国,华东,安徽,小型企业,技术,电话,思科,"思科 耳机, 整包",3,744,-149 
A1002308,2015/5/24,标准级,中国,东北,黑龙江,小型企业,技术,设备,松下,"松下 电话, 多色",3,713,-475 
A1002303,2015/5/24,标准级,中国,华北,内蒙古,公司,办公用品,系固件,OIC,"OIC 图钉, 金属",1,40,-3 
A1002303,2015/5/24,标准级,中国,华北,内蒙古,公司,办公用品,纸张,施乐,"施乐 信纸, 多色",3,649,312 
A1002303,2015/5/24,标准级,中国,华北,内蒙古,公司,技术,电话,摩托罗拉,"摩托罗拉 音频基座, 全尺寸",2,978,-130 
A1002307,2015/5/24,标准级,中国,中南,湖南,公司,办公用品,收纳具,Fellowes,"Fellowes 盘, 单宽度",1,268,19 
A1002307,2015/5/24,标准级,中国,中南,湖南,公司,技术,配件,Memorex,"Memorex 键区, 回收",5,"1,004",120 
A1002312,2015/5/25,二级,中国,东北,辽宁,消费者,办公用品,美术,Binney & Smith,"Binney & Smith 速写本, 整包",1,174,-24 
A1002313,2015/5/25,二级,中国,华东,山东,小型企业,办公用品,系固件,OIC,"OIC 橡皮筋, 整包",4,319,54 
A1002311,2015/5/25,一级,中国,中南,广西,消费者,办公用品,信封,Jiffy,"Jiffy 商业信封, 回收",5,344,96 
A1002310,2015/5/25,一级,中国,东北,黑龙江,消费者,技术,复印机,夏普,"夏普 无线传真机, 红色",1,"1,653",496 
A1002310,2015/5/25,一级,中国,东北,黑龙江,消费者,技术,电话,诺基亚,"诺基亚 信号增强器, 蓝色",1,637,32 
A1002314,2015/5/26,标准级,中国,中南,湖南,消费者,办公用品,信封,Ames,"Ames 外皮和封条, 每套 50 个",2,174,26 
A1002314,2015/5/26,标准级,中国,中南,湖南,消费者,办公用品,纸张,Enermax,"Enermax 信纸, 每包 12 个",3,717,150 
A1002320,2015/5/27,一级,中国,中南,广东,公司,办公用品,系固件,Stockwell,"Stockwell 图钉, 整包",5,307,107 
A1002316,2015/5/27,二级,中国,西南,云南,公司,办公用品,用品,Fiskars,"Fiskars 剪刀, 工业",3,347,79 
A1002315,2015/5/27,二级,中国,中南,广东,小型企业,办公用品,系固件,Stockwell,"Stockwell 图钉, 金属",1,64,15 
A1002315,2015/5/27,二级,中国,中南,广东,小型企业,家具,椅子,Harbour Creations,"Harbour Creations 凳子, 红色",3,"2,522",504 
A1002321,2015/5/27,二级,中国,中南,河南,消费者,办公用品,器具,Hamilton Beach,"Hamilton Beach 微波炉, 红色",2,"2,637",395 
A1002321,2015/5/27,二级,中国,中南,河南,消费者,办公用品,纸张,Eaton,"Eaton 计划信息表, 每包 12 个",2,231,11 
A1002318,2015/5/27,二级,中国,华东,福建,消费者,办公用品,器具,KitchenAid,"KitchenAid 咖啡研磨机, 银色",1,332,46 
A1002321,2015/5/27,二级,中国,中南,河南,消费者,技术,配件,罗技,"罗技 鼠标, 可编程",4,575,207 
A1002322,2015/5/27,标准级,中国,中南,湖南,小型企业,办公用品,收纳具,Eldon,"Eldon 文件车, 工业",4,"2,396",263 
A1002319,2015/5/27,标准级,中国,华东,福建,公司,办公用品,收纳具,Rogers,"Rogers 锁柜, 工业",3,"2,969",1039 
A1002319,2015/5/27,标准级,中国,华东,福建,公司,办公用品,纸张,施乐,"施乐 令, 每包 12 个",1,142,40 
A1002317,2015/5/27,标准级,中国,西南,重庆,公司,家具,椅子,Harbour Creations,"Harbour Creations 沙滩椅, 黑色",6,994,-398 
A1002325,2015/5/29,二级,中国,东北,黑龙江,小型企业,办公用品,纸张,Enermax,"Enermax 信纸, 回收",1,219,28 
A1002328,2015/5/29,二级,中国,华东,山东,消费者,办公用品,装订机,Ibico,"Ibico 打孔机, 透明",7,977,331 
A1002327,2015/5/29,一级,中国,中南,广东,公司,技术,电话,苹果,"苹果 音频基座, 蓝色",9,"4,206",-281 
A1002324,2015/5/29,标准级,中国,西北,宁夏,小型企业,办公用品,信封,Kraft,"Kraft 商业信封, 红色",5,466,46 
A1002324,2015/5/29,标准级,中国,西北,宁夏,小型企业,家具,用具,Rubbermaid,"Rubvermaid 分层置放架, 优质",1,111,24 
A1002326,2015/5/29,标准级,中国,东北,黑龙江,公司,技术,电话,摩托罗拉,"摩托罗拉 充电器, 蓝色",5,"14,996",1649 
A1002323,2015/5/29,标准级,中国,东北,黑龙江,消费者,办公用品,信封,GlobeWeis,"GlobeWeis 外皮和封条, 每套 50 个",6,599,35 
A1002333,2015/5/30,一级,中国,中南,广东,小型企业,家具,用具,Rubbermaid,"Rubvermaid 灯泡, 黑色",5,440,66 
A1002336,2015/5/30,标准级,中国,中南,河南,公司,办公用品,美术,Sanford,"Sanford 画布, 金属",4,773,28 
A1002331,2015/5/30,标准级,中国,西南,云南,消费者,办公用品,纸张,Green Bar,"Green Bar 笔记本, 优质",6,834,400 
A1002329,2015/5/30,标准级,中国,西南,四川,消费者,办公用品,器具,Cuisinart,"Cuisinart 咖啡研磨机, 银色",2,367,25 
A1002329,2015/5/30,标准级,中国,西南,四川,消费者,办公用品,标签,Harbour Creations,"Harbour Creations 运输标签, 耐用",2,111,53 
A1002332,2015/5/30,标准级,中国,华东,山东,公司,家具,用具,Deflect-O,"Deflect-O 门挡, 一包多件",7,"1,438",373 
A1002329,2015/5/30,标准级,中国,西南,四川,消费者,家具,书架,Bush,"Bush 书库, 金属",1,"1,698",136 
A1002329,2015/5/30,标准级,中国,西南,四川,消费者,家具,用具,Advantus,"Advantus 灯泡, 一包多件",5,470,94 
A1002335,2015/5/30,标准级,中国,西北,宁夏,消费者,家具,桌子,Chromcraft,"Chromcraft 会议桌, 黑色",2,"4,887",-2118 
A1002330,2015/5/30,标准级,中国,中南,广西,消费者,技术,设备,爱普生,"爱普生 卡片打印机, 红色",9,"4,211",631 
A1002335,2015/5/30,标准级,中国,西北,宁夏,消费者,技术,电话,思科,"思科 智能手机, 整包",5,"3,233",646 
A1002334,2015/5/30,标准级,中国,东北,黑龙江,消费者,办公用品,器具,Hamilton Beach,"Hamilton Beach 冰箱, 白色",2,"4,651",1023 
A1002343,2015/5/31,二级,中国,华东,江苏,消费者,办公用品,器具,KitchenAid,"KitchenAid 搅拌机, 黑色",3,"1,376",550 
A1002338,2015/5/31,二级,中国,东北,辽宁,消费者,办公用品,收纳具,Smead,"Smead 文件夹, 蓝色",5,408,167 
A1002340,2015/5/31,二级,中国,华东,山东,小型企业,办公用品,器具,Hoover,"Hoover 冰箱, 黑色",1,"2,453",368 
